node_from,node_to,Branch capacity (MW),Branch cost (€),Branch status LF-SCF,Branch status LF-STE,Branch status OL-SSTE
9,13,10,26658.27558,0,0,0
9,26,10,4784.07733,1,1,0
9,36,10,4919.014087,1,1,1
9,44,10,30794.35139,0,0,0
9,45,10,13297.9225,0,0,0
9,58,10,13316.69873,0,0,0
9,61,10,20408.9417,0,0,0
9,62,10,25764.0908,0,0,0
9,66,10,15063.3371,0,0,0
9,151,10,78094.11882,0,0,1
9,152,10,1079290.279,0,0,0
9,153,10,100481.9515,0,0,0
9,154,10,142943.0687,0,0,0
10,26,10,13145.4021,1,1,1
10,29,10,27561.68019,0,0,0
10,36,10,20277.30622,0,0,0
10,44,10,17169.62299,0,0,0
10,45,10,22670.87974,0,0,0
10,46,10,14244.85081,0,0,0
10,47,10,21826.6567,0,0,0
10,61,10,7985.508337,1,1,1
10,62,10,23384.72173,0,0,0
10,66,10,17353.6366,0,0,0
10,151,10,91021.11457,0,0,0
10,152,10,1066812.483,0,0,0
10,153,10,101856.0288,0,0,0
10,154,10,159633.3967,0,0,0
11,15,10,21287.26514,0,0,0
11,24,10,3681.815871,1,1,1
11,33,10,7779.985073,0,0,0
11,38,10,15012.98734,0,0,0
11,40,10,6112.452216,1,1,1
11,53,10,22577.84168,0,0,0
11,101,10,18295.56419,0,0,0
11,102,10,21539.37239,0,0,0
11,120,10,19131.85691,0,0,0
11,144,10,21890.57228,0,0,0
11,151,10,41311.1875,0,0,0
11,152,10,1097361.451,0,0,0
11,153,10,24211.01204,0,0,0
11,154,10,149622.6862,0,0,0
12,17,10,7077.885957,1,1,1
12,28,10,24949.88409,0,0,0
12,32,10,19640.18687,0,0,0
12,34,10,18525.34755,0,0,0
12,41,10,18829.72903,1,1,0
12,49,10,23146.6609,0,0,1
12,52,10,15466.25687,0,0,0
12,69,10,14543.25415,0,0,0
12,80,10,10758.90386,0,0,0
12,151,10,1104971.997,0,0,0
12,152,10,7532.368617,0,0,0
12,153,10,1082711.863,0,0,0
12,154,10,1196190.672,0,0,0
13,16,10,10348.39566,0,0,1
13,27,10,17990.19598,0,0,0
13,36,10,26092.81567,0,0,0
13,39,10,15022.35101,0,0,0
13,45,10,25735.78097,0,0,0
13,54,10,27277.25784,0,0,0
13,57,10,15781.04821,0,0,0
13,58,10,14939.29983,1,1,1
13,64,10,10402.28664,1,1,0
13,75,10,17541.60688,0,0,0
13,151,10,56645.32488,0,0,0
13,152,10,1093862.723,0,0,0
13,153,10,92353.48841,0,0,0
13,154,10,116284.7932,0,0,0
14,20,10,15603.42519,0,0,0
14,30,10,20350.78577,0,0,0
14,44,10,26869.00591,0,0,0
14,45,10,34267.80569,0,0,0
14,56,10,6216.411413,1,1,1
14,62,10,19969.56414,0,0,0
14,66,10,30148.32422,0,0,0
14,72,10,16520.32505,0,0,0
14,74,10,12504.4001,0,0,0
14,77,10,7850.110564,0,0,0
14,151,10,78601.20166,0,0,0
14,152,10,1038884.619,0,0,0
14,153,10,66933.80594,0,0,0
14,154,10,164145.6599,0,0,0
15,24,10,20677.8684,0,0,0
15,25,10,17194.27343,0,0,0
15,33,10,20106.65222,0,0,0
15,38,10,14126.02543,0,0,0
15,40,10,19453.0079,0,0,0
15,50,10,17921.8991,0,0,0
15,53,10,1932.188867,1,1,1
15,120,10,16376.66676,0,0,0
15,144,10,15092.46797,1,1,1
15,151,10,46207.79437,0,0,0
15,152,10,1076776.97,0,0,0
15,153,10,21222.54062,0,0,0
15,154,10,154919.2492,0,0,0
16,21,10,18094.84346,0,0,0
16,22,10,18810.08002,0,0,0
16,27,10,14081.23325,0,0,0
16,39,10,5733.117438,1,1,0
16,54,10,22101.90942,0,0,0
16,57,10,9604.651599,1,0,0
16,58,10,22313.38775,0,0,0
16,64,10,3779.740841,0,0,1
16,71,10,22402.77508,0,1,0
16,75,10,12243.97093,0,0,0
16,151,10,47121.12706,0,0,0
16,152,10,1092202.178,0,0,0
16,153,10,83260.68788,0,0,0
16,154,10,110108.3965,0,0,0
17,32,10,22227.46008,0,0,0
17,34,10,19750.34177,0,0,0
17,41,10,20305.93413,0,0,0
17,49,10,21761.26497,0,0,0
17,52,10,21069.34679,0,0,0
17,69,10,17063.14366,0,0,0
17,80,10,16361.99379,0,0,0
17,128,10,25165.31385,0,0,0
17,149,10,28545.48071,0,0,0
17,151,10,1106196.991,0,0,0
17,152,10,5233.083943,1,1,1
17,153,10,1077770.326,0,0,0
17,154,10,1197753.63,0,0,0
18,19,10,68004.56767,0,0,0
18,37,10,58190.20985,0,0,0
18,42,10,89235.83386,0,0,0
18,43,10,82805.99982,0,0,0
18,51,10,35011.3905,1,1,1
18,63,10,80398.1542,0,0,0
18,79,10,37261.89675,0,0,0
18,86,10,8392.277087,1,1,1
18,139,10,19123.23517,0,0,0
18,145,10,58347.0761,0,0,0
18,151,10,1054857.342,0,0,0
18,152,10,210153.3769,0,0,0
18,153,10,1100151.145,0,0,0
18,154,10,1094081.45,0,0,0
19,37,10,10283.20519,0,0,1
19,42,10,25721.41874,1,1,0
19,43,10,15981.77026,1,1,1
19,51,10,32993.17716,0,0,0
19,63,10,15238.8965,0,0,0
19,79,10,31624.55611,0,0,0
19,81,10,40422.18957,0,0,0
19,135,10,49017.31318,0,0,0
19,139,10,65923.32427,0,0,0
19,145,10,37336.69678,0,0,0
19,151,10,1108231.465,0,0,0
19,152,10,143258.6774,0,0,0
19,153,10,1124076.523,0,0,0
19,154,10,1156790.339,0,0,0
20,30,10,16489.50099,0,0,0
20,50,10,25879.18625,0,0,0
20,54,10,27220.88303,0,0,0
20,56,10,11592.54389,0,0,0
20,62,10,28281.91343,0,0,0
20,67,10,23240.71992,1,1,1
20,70,10,24718.75893,0,0,0
20,73,10,30367.63987,0,0,0
20,74,10,25378.74519,0,0,0
20,77,10,7753.314622,1,1,1
20,151,10,63474.14156,0,0,0
20,152,10,1048968.602,0,0,0
20,153,10,55709.38141,0,0,0
20,154,10,157475.9555,0,0,0
21,22,10,3182.398826,1,1,1
21,35,10,21985.48023,0,0,0
21,39,10,12641.90668,0,0,1
21,54,10,15783.17127,1,1,0
21,55,10,20852.42283,0,0,0
21,59,10,9711.540472,0,0,0
21,64,10,20879.1503,0,0,0
21,70,10,15455.40088,0,0,0
21,71,10,19360.30546,0,0,0
21,75,10,14580.00818,0,0,0
21,151,10,34242.90629,0,0,0
21,152,10,1086216.156,0,0,0
21,153,10,65821.92998,0,0,0
21,154,10,122322.0305,0,0,0
22,35,10,19604.08816,0,0,0
22,39,10,13782.04103,0,0,0
22,54,10,18965.5701,0,0,0
22,55,10,18446.47078,1,0,0
22,57,10,22784.23435,0,0,0
22,59,10,8303.635109,0,1,1
22,64,10,20879.66353,0,0,0
22,70,10,17109.02458,0,0,0
22,71,10,17405.70713,0,0,0
22,75,10,17400.21222,0,0,0
22,151,10,32968.35368,0,0,0
22,152,10,1089332.565,0,0,0
22,153,10,67192.06921,0,0,0
22,154,10,119875.1314,0,0,0
23,27,10,17086.04829,0,0,0
23,35,10,32953.65644,0,0,0
23,39,10,33077.14369,0,0,0
23,55,10,35690.29442,0,0,0
23,57,10,20185.6332,0,0,0
23,64,10,26824.22894,0,0,0
23,71,10,20775.06581,1,0,0
23,76,10,5966.408556,1,1,1
23,111,10,39999.31594,0,0,0
23,137,10,24979.72102,0,1,1
23,151,10,43596.91408,0,0,0
23,152,10,1121180.601,0,0,0
23,153,10,97624.00229,0,0,0
23,154,10,86506.27115,0,0,0
24,33,10,4867.47887,0,0,0
24,38,10,16512.56261,0,0,0
24,40,10,9504.771579,0,0,0
24,53,10,22610.05727,0,0,0
24,101,10,15531.56847,0,0,0
24,102,10,19610.1527,1,1,1
24,120,10,16525.70855,0,0,0
24,141,10,24140.55989,0,0,0
24,144,10,19284.42392,0,0,0
24,151,10,44703.50686,0,0,0
24,152,10,1095036.215,0,0,0
24,153,10,21691.85108,0,0,0
24,154,10,153304.5021,0,0,0
25,33,10,30370.72951,0,0,0
25,38,10,31220.15048,0,0,0
25,40,10,34991.0968,0,0,0
25,50,10,27128.38891,0,0,0
25,53,10,16410.35138,0,0,0
25,67,10,12906.63462,1,1,1
25,73,10,15008.38938,0,0,0
25,120,10,19052.08455,0,0,0
25,144,10,16781.05619,0,0,0
25,151,10,60762.38708,0,0,0
25,152,10,1064277.212,0,0,0
25,153,10,20126.52979,1,1,1
25,154,10,168015.7168,0,0,0
26,30,10,34305.40228,0,0,0
26,36,10,7309.713262,0,0,1
26,44,10,28315.08019,0,0,0
26,45,10,15795.6621,0,0,0
26,46,10,26034.22155,0,0,0
26,47,10,34972.0588,0,0,0
26,58,10,18100.77606,0,0,0
26,61,10,16155.74983,0,0,0
26,62,10,25962.76318,0,0,0
26,66,10,15130.66874,0,0,0
26,151,10,82475.44268,0,0,0
26,152,10,1077946.54,0,0,0
26,153,10,101412.9793,0,0,0
26,154,10,147466.867,0,0,0
27,35,10,31969.53285,0,0,0
27,39,10,18993.11942,0,0,0
27,55,10,34110.21205,0,0,0
27,57,10,5041.857281,1,1,1
27,58,10,32929.49581,0,0,0
27,64,10,10301.49241,0,0,0
27,71,10,19194.98344,0,0,1
27,75,10,26150.11714,0,0,0
27,76,10,11746.35748,1,0,0
27,137,10,32244.22419,0,0,0
27,151,10,44381.58224,0,1,0
27,152,10,1106283.411,0,0,0
27,153,10,91637.90526,0,0,0
27,154,10,100482.3863,0,0,0
28,32,10,15504.12006,0,0,0
28,41,10,37370.32451,0,0,0
28,52,10,9923.63852,0,0,0
28,60,10,3278.253723,1,1,1
28,68,10,21698.52797,0,0,0
28,69,10,17964.46593,0,0,0
28,78,10,22390.21193,0,0,0
28,80,10,14630.99153,0,0,0
28,128,10,26661.64797,0,0,0
28,151,10,1122731.962,0,0,0
28,152,10,28074.59272,0,0,0
28,153,10,1219639.643,0,0,0
28,154,10,1204412.2,0,0,0
29,31,10,3961.068645,1,1,1
29,36,10,46328.51368,0,0,0
29,44,10,28236.61073,0,0,0
29,46,10,13924.6714,1,1,1
29,47,10,17933.38567,0,0,0
29,61,10,25170.92421,0,0,0
29,62,10,42446.81977,0,0,0
29,65,10,18433.5293,0,0,0
29,66,10,41518.74331,0,0,0
29,72,10,42007.86448,0,0,0
29,151,10,115502.2115,0,0,0
29,152,10,1064407.522,0,0,0
29,153,10,119675.0152,0,0,0
29,154,10,185978.822,0,0,0
30,39,10,30883.82822,0,0,0
30,44,10,29943.25083,0,0,0
30,45,10,19277.22479,1,1,0
30,54,10,15542.72534,0,0,1
30,56,10,21171.8754,0,0,0
30,62,10,14451.55476,0,0,0
30,66,10,20264.29417,0,0,0
30,70,10,21435.49767,1,1,1
30,75,10,24413.60304,0,0,0
30,77,10,18059.70538,0,0,0
30,151,10,61616.96393,0,0,0
30,152,10,1057542.858,0,0,0
30,153,10,67906.80421,0,0,0
30,154,10,144600.5885,0,0,0
31,36,10,48693.81193,0,0,0
31,44,10,27647.73294,0,0,0
31,46,10,16399.39824,0,0,0
31,47,10,16906.39825,0,0,0
31,61,10,28773.15426,0,0,0
31,62,10,43139.429,0,0,0
31,65,10,15733.676,1,1,1
31,66,10,43949.73847,0,0,0
31,72,10,39551.52211,0,0,0
31,74,10,49549.59896,0,0,0
31,151,10,117150.4193,0,0,0
31,152,10,1061405.882,0,0,0
31,153,10,119390.3412,0,0,0
31,154,10,186382.5074,0,0,0
32,34,10,38165.53441,0,0,0
32,41,10,37730.33688,0,0,0
32,52,10,10492.57277,0,0,1
32,60,10,15845.13624,0,0,0
32,68,10,32860.00376,0,0,0
32,69,10,5164.316418,1,1,1
32,78,10,32365.76582,0,0,0
32,80,10,13193.52158,0,0,0
32,128,10,11157.5279,1,1,0
32,151,10,1123579.977,0,0,0
32,152,10,17540.48538,0,0,0
32,153,10,1099997.787,0,0,0
32,154,10,1211824.195,0,0,0
33,38,10,19421.12744,0,0,0
33,40,10,13668.66312,0,0,0
33,53,10,22038.84109,0,0,0
33,101,10,15090.2319,1,1,1
33,102,10,21392.24,0,0,0
33,120,10,12499.65778,0,0,0
33,138,10,33076.1136,0,0,0
33,141,10,29008.03876,0,0,0
33,144,10,14845.89164,0,0,0
33,151,10,48867.3984,0,0,0
33,152,10,1093510.63,0,0,0
33,153,10,16824.37221,0,0,0
33,154,10,157402.6713,0,0,0
34,41,10,5014.588201,1,1,1
34,49,10,5548.898076,1,1,1
34,52,10,32831.35782,0,0,0
34,68,10,30997.62963,0,0,0
34,69,10,33068.6017,0,0,0
34,78,10,28375.31219,0,0,0
34,80,10,28124.00481,0,0,0
34,128,10,43610.80452,0,0,0
34,149,10,34696.12742,0,0,0
34,151,10,1086446.649,0,0,0
34,152,10,24205.04974,0,0,0
34,153,10,1066470.822,0,0,0
34,154,10,1178652.72,0,0,0
35,39,10,30281.45255,0,0,0
35,48,10,18622.82112,0,0,0
35,55,10,3903.707949,0,0,0
35,57,10,28781.28115,0,0,0
35,59,10,20267.5174,0,0,0
35,64,10,33548.55823,1,0,0
35,70,10,32978.23654,0,0,0
35,71,10,12774.5494,0,0,0
35,76,10,28522.22342,0,1,1
35,151,10,14141.97445,1,1,1
35,152,10,1103082.025,0,0,0
35,153,10,65608.41757,0,0,0
35,154,10,108372.7774,0,0,0
36,44,10,35624.79346,0,0,0
36,45,10,18216.93659,0,0,0
36,46,10,33343.93481,0,0,0
36,54,10,36205.96373,0,0,0
36,58,10,12476.83833,1,1,0
36,61,10,21862.12247,0,0,0
36,62,10,30404.4315,0,0,0
36,64,10,35954.72399,0,0,0
36,66,10,19982.35119,0,0,0
36,75,10,33315.70434,0,0,0
36,151,10,80126.67819,0,0,0
36,152,10,1081771.528,0,0,0
36,153,10,104234.643,0,0,0
36,154,10,142377.6088,0,0,0
37,42,10,33651.45926,0,0,0
37,43,10,24615.78996,0,0,0
37,51,10,23178.81935,0,0,0
37,63,10,25109.18421,0,0,0
37,79,10,21341.35092,1,1,1
37,81,10,47343.62077,0,0,0
37,86,10,60071.24816,0,0,0
37,135,10,59300.51837,0,0,0
37,139,10,56913.15743,0,0,0
37,145,10,32563.27445,0,0,0
37,151,10,1101109.432,0,0,0
37,152,10,153541.8826,1,1,0
37,153,10,1119994.425,0,0,0
37,154,10,1147706.276,0,0,0
38,40,10,8900.535121,1,1,1
38,48,10,20738.66322,0,0,0
38,50,10,21045.04857,0,0,0
38,53,10,14844.47326,0,0,0
38,59,10,32237.59369,0,0,0
38,101,10,32044.13108,0,0,0
38,120,10,23864.21269,0,0,0
38,141,10,29305.34484,0,0,0
38,144,10,24839.54748,0,0,0
38,151,10,32906.68797,0,0,0
38,152,10,1089395.412,0,0,0
38,153,10,29888.6717,0,0,0
38,154,10,142849.7538,0,0,0
39,45,10,28217.7164,0,0,0
39,54,10,17668.4876,0,0,0
39,57,10,14029.93826,0,0,0
39,58,10,24733.46268,0,0,0
39,59,10,21942.69227,0,0,0
39,64,10,9512.85828,0,0,0
39,70,10,24054.48968,0,0,0
39,71,10,21562.43831,0,0,0
39,75,10,7810.549118,0,0,0
39,76,10,27267.61053,0,0,0
39,151,10,44005.03205,0,0,0
39,152,10,1088310.902,0,0,0
39,153,10,78463.83666,0,0,0
39,154,10,114533.6832,0,0,0
40,48,10,26101.86752,0,0,0
40,50,10,29945.58369,0,0,0
40,53,10,21385.19677,0,0,0
40,101,10,24166.21607,0,0,0
40,102,10,26330.92358,0,0,0
40,120,10,22627.62782,0,0,0
40,141,10,23487.63302,0,0,0
40,144,10,23344.80861,0,0,0
40,151,10,35198.73528,0,0,0
40,152,10,1096229.978,0,0,0
40,153,10,28652.08683,0,0,0
40,154,10,150792.9253,0,0,0
41,49,10,10438.16753,0,0,0
41,52,10,28964.4146,0,0,0
41,60,10,40376.4862,0,0,0
41,68,10,25983.04143,0,0,1
41,69,10,32566.02046,0,0,0
41,78,10,23360.72399,0,0,0
41,80,10,25405.82712,0,0,0
41,128,10,43915.186,0,0,0
41,149,10,36975.79665,0,0,0
41,151,10,1088247.817,0,0,0
41,152,10,23992.96806,0,0,0
41,153,10,1071485.41,0,0,0
41,154,10,1178150.478,0,0,0
42,51,10,54224.44336,0,0,0
42,63,10,13766.78668,0,0,1
42,79,10,53732.71732,0,0,0
42,81,10,35633.71921,0,0,0
42,86,10,92292.37253,0,0,0
42,113,10,93345.27484,0,0,0
42,133,10,68960.61874,0,0,1
42,135,10,33914.18712,1,1,0
42,139,10,88772.92103,0,0,0
42,145,10,60524.7102,0,0,0
42,151,10,1123747.596,0,0,0
42,152,10,128155.5513,0,0,0
42,153,10,1128165.153,0,0,0
42,154,10,1181349.6,0,0,0
43,51,10,47794.60931,0,0,0
43,63,10,4789.007518,1,1,0
43,79,10,45957.14088,0,0,0
43,81,10,32338.80742,0,0,0
43,86,10,84687.03813,0,0,0
43,113,10,83860.45608,0,0,0
43,133,10,72783.03205,0,0,0
43,135,10,37736.60043,0,0,0
43,139,10,81528.94739,0,0,0
43,145,10,51546.93104,0,0,0
43,151,10,1120123.046,0,0,0
43,152,10,131977.9646,0,0,1
43,153,10,1129524.708,0,0,0
43,154,10,1172322.066,0,0,0
44,45,10,26579.30534,0,0,0
44,46,10,16756.70733,0,0,0
44,47,10,13254.70335,1,1,1
44,56,10,31623.20556,0,0,0
44,61,10,23839.92238,0,0,0
44,62,10,15491.69606,0,0,0
44,65,10,23418.45934,0,0,0
44,66,10,19952.07822,0,0,0
44,72,10,18391.94508,1,1,1
44,74,10,30061.82106,0,0,0
44,151,10,90953.86654,0,0,0
44,152,10,1049642.86,0,0,0
44,153,10,91742.60828,0,0,0
44,154,10,166017.8101,0,0,0
45,46,10,34176.45324,0,0,0
45,54,10,21508.87553,0,0,0
45,58,10,16277.13209,0,0,1
45,61,10,27435.60623,0,0,0
45,62,10,15756.62164,0,0,0
45,64,10,33400.2565,0,0,0
45,66,10,7276.645325,0,0,0
45,70,10,34545.45677,0,0,0
45,75,10,22979.46075,0,0,0
45,77,10,35558.86538,0,0,0
45,151,10,70822.32465,0,0,0
45,152,10,1070520.344,0,0,0
45,153,10,87184.02899,0,0,0
45,154,10,139728.9122,0,0,0
46,47,10,11070.81489,0,0,0
46,56,10,46969.84779,0,0,0
46,58,10,44134.99761,0,0,0
46,61,10,14920.52135,1,1,1
46,62,10,28705.45676,0,0,0
46,65,10,20797.3112,0,0,0
46,66,10,27594.07191,0,0,0
46,72,10,32600.11155,0,0,0
46,74,10,43047.58056,0,0,0
46,77,10,48945.22889,0,0,0
46,151,10,101577.5401,0,0,0
46,152,10,1062684.334,0,0,0
46,153,10,108183.8181,0,0,0
46,154,10,172891.2857,0,0,0
47,54,10,54159.63894,0,0,0
47,56,10,43039.49733,0,0,0
47,58,10,50185.88216,0,0,0
47,61,10,25519.61914,0,0,0
47,62,10,27848.12858,0,0,0
47,65,10,11671.16785,1,1,1
47,66,10,32893.10739,0,0,0
47,72,10,24074.4788,0,0,0
47,74,10,36861.8975,0,0,0
47,77,10,43436.10218,0,0,0
47,151,10,103916.6473,0,0,0
47,152,10,1051613.519,0,0,0
47,153,10,102990.1889,0,0,0
47,154,10,176062.9255,0,0,0
48,50,10,29606.17488,0,0,0
48,53,10,32849.71084,0,0,0
48,55,10,16967.27628,0,0,0
48,59,10,24604.65726,1,0,0
48,70,10,35473.17215,0,0,0
48,71,10,31397.37053,0,0,0
48,120,10,44602.87591,0,0,0
48,141,10,33488.60673,0,0,0
48,143,10,40071.37416,0,0,0
48,151,10,12168.02475,1,1,1
48,152,10,1101710.66,0,0,0
48,153,10,50627.33493,0,0,0
48,154,10,126995.5986,0,0,0
49,52,10,37362.97483,0,0,0
49,60,10,47686.34693,0,0,0
49,68,10,36000.00868,0,0,0
49,69,10,36571.52554,0,0,0
49,78,10,33798.89152,0,0,0
49,84,10,58864.82725,0,0,0
49,97,10,44658.95397,0,0,0
49,128,10,46926.57882,0,0,0
49,149,10,29627.84938,1,1,0
49,151,10,1085683.901,0,0,0
49,152,10,26994.34891,0,0,0
49,153,10,1061492.558,0,0,0
49,154,10,1176953.582,0,0,0
50,53,10,16606.82505,1,1,1
50,54,10,30169.34755,0,0,0
50,55,10,33036.7436,0,0,0
50,59,10,21858.6719,0,0,0
50,67,10,20943.85636,0,0,0
50,70,10,17991.85539,0,1,1
50,73,10,31650.42597,0,0,0
50,77,10,33632.50087,0,0,0
50,120,10,33399.72376,0,0,0
50,144,10,33014.36707,0,0,0
50,151,10,40906.3796,0,0,0
50,152,10,1074847.788,0,0,0
50,153,10,38801.27148,0,0,0
50,154,10,144686.321,0,0,0
51,63,10,48232.07367,0,0,0
51,79,10,2784.898354,1,1,1
51,81,10,70522.44012,0,0,0
51,86,10,38067.92917,0,0,0
51,112,10,102395.2809,0,0,0
51,113,10,84608.83051,0,0,0
51,129,10,102160.432,0,0,0
51,135,10,82010.49035,0,0,0
51,139,10,37602.20233,0,0,0
51,145,10,35927.57299,0,0,0
51,151,10,1079343.217,0,0,0
51,152,10,176251.8546,0,0,0
51,153,10,1105766.458,0,0,0
51,154,10,1128689.111,0,0,0
52,60,10,12229.26399,0,0,0
52,68,10,22417.27693,0,0,0
52,69,10,10568.98167,0,0,0
52,78,10,22076.11883,0,0,0
52,80,10,4707.353005,1,1,0
52,97,10,50851.43391,0,0,0
52,128,10,21650.10067,0,0,0
52,133,10,49468.51906,0,0,0
52,149,10,47788.28603,0,0,0
52,151,10,1116411.063,0,0,0
52,152,10,18733.50501,0,0,0
52,153,10,1095047.508,0,0,0
52,154,10,1202550.679,0,0,0
53,59,10,37111.5901,0,0,0
53,67,10,20444.52514,0,0,0
53,70,10,33645.36137,0,0,0
53,73,10,27298.02709,0,0,0
53,101,10,34915.80531,0,0,0
53,102,10,41775.55518,0,0,0
53,120,10,18308.85563,0,0,0
53,141,10,43371.17866,0,0,0
53,144,10,16451.27664,0,0,0
53,151,10,44783.23669,0,0,0
53,152,10,1077331.113,0,0,0
53,153,10,22194.44643,0,0,0
53,154,10,154149.5113,0,0,0
54,56,10,34239.00011,0,0,0
54,57,10,31201.04797,0,0,0
54,58,10,29834.6895,0,0,0
54,59,10,21411.52429,0,0,0
54,62,10,26414.71546,0,0,0
54,64,10,25818.67471,0,0,0
54,66,10,25806.02937,0,0,0
54,70,10,14709.94215,0,0,0
54,75,10,9857.938487,1,1,1
54,77,10,30399.77084,0,0,0
54,151,10,50026.07756,0,0,0
54,152,10,1071611.963,0,0,0
54,153,10,68028.67932,0,0,0
54,154,10,131323.2922,0,0,0
55,57,10,30960.86672,0,0,0
55,59,10,16842.59516,0,1,0
55,64,10,35064.62554,0,0,0
55,70,10,29553.3143,0,0,0
55,71,10,14915.2286,0,0,1
55,75,10,35196.46477,0,0,0
55,76,10,32425.93136,0,0,0
55,141,10,49655.13039,0,0,0
55,143,10,41075.29963,0,0,0
55,151,10,15374.40909,1,1,1
55,152,10,1099178.317,0,0,0
55,153,10,62456.27013,0,0,0
55,154,10,112276.4854,0,0,0
56,62,10,25509.95933,0,0,0
56,65,10,46282.65719,0,0,0
56,66,10,36364.73563,0,0,0
56,67,10,30188.27767,0,0,0
56,70,10,35218.513,0,0,0
56,72,10,20776.21852,0,0,0
56,73,10,32709.69243,0,0,0
56,74,10,14527.56416,0,0,0
56,75,10,42129.63274,0,0,0
56,77,10,3839.229272,1,1,1
56,151,10,72384.79025,0,0,0
56,152,10,1039855.995,0,0,0
56,153,10,62287.30734,0,0,0
56,154,10,162702.0322,0,0,0
57,59,10,30991.73271,0,0,0
57,62,10,52066.0829,0,0,0
57,64,10,6638.59574,0,1,1
57,66,10,45674.29652,0,0,0
57,70,10,36244.08514,0,0,0
57,71,10,17418.1773,0,0,0
57,75,10,21343.10948,0,0,0
57,76,10,14219.22464,0,0,0
