node_from,node_to,Branch capacity (MW),Branch cost (€),Branch status LF-SCF,Branch status LF-STE,Branch status OL-SSTE
2,78,10,1116102.181,0,0,0
2,79,10,1104504.188,0,0,0
2,80,10,64785.31564,0,0,0
2,81,10,70906.4779,0,0,0
2,82,10,68778.27955,0,0,0
2,83,10,1138248.325,0,0,0
2,84,10,1187884.989,0,0,0
2,85,10,101462.8292,0,0,0
2,86,10,77037.64945,0,0,0
2,87,10,1139926.384,0,0,0
2,88,10,1098626.728,0,0,0
2,89,10,79352.07611,0,0,0
2,90,10,1149237.989,0,0,0
2,91,10,1138126.43,0,0,0
2,92,10,163031.3842,0,0,0
2,93,10,1161194.201,0,0,0
2,94,10,1192733.515,0,0,0
2,95,10,1183978.451,0,0,0
2,96,10,1167095.595,0,0,0
2,97,10,137680.3287,0,0,0
2,98,10,73912.26572,0,0,0
2,99,10,91965.83517,0,0,0
2,100,10,1087382.655,0,0,0
2,101,10,66649.42395,0,0,0
2,102,10,1053468.13,0,0,0
2,103,10,1086616.597,0,0,0
2,104,10,157079.2792,0,0,0
3,4,10,1084010.969,0,0,0
3,5,10,1072036.818,0,0,0
3,6,10,1070050.68,0,0,0
3,7,10,24455.72583,0,0,0
3,8,10,1055106.75,0,0,0
3,9,10,1073670.719,0,0,0
3,10,10,67770.60349,0,0,0
3,11,10,52715.95492,0,0,0
3,12,10,44537.28726,0,0,0
3,13,10,84965.1015,0,0,0
3,14,10,32360.03486,0,0,0
3,15,10,28821.85463,0,0,0
3,16,10,1081038.832,0,0,0
3,17,10,26535.81614,0,0,0
3,18,10,1101198.038,0,0,0
3,19,10,1089638.224,0,0,0
3,20,10,15314.66104,0,0,0
3,21,10,57958.40984,0,0,0
3,22,10,59209.11104,0,0,0
3,23,10,101013.8704,0,0,0
3,24,10,1047943.164,0,0,0
3,25,10,1071625.652,0,0,0
3,26,10,1081004.439,0,0,0
3,27,10,1083997.887,0,0,0
3,28,10,1037914.266,0,0,0
3,29,10,1057193.459,0,0,0
3,30,10,1065042.233,0,0,0
3,31,10,59470.90178,0,0,0
3,32,10,1070233.635,0,0,0
3,33,10,27809.71845,0,0,0
3,34,10,24376.47972,0,0,0
3,35,10,1070364.069,0,0,0
3,36,10,1079981.959,0,0,0
3,37,10,100167.1815,0,0,0
3,38,10,1050241.909,0,0,0
3,39,10,1092474.021,0,0,0
3,40,10,1044224.869,0,0,0
3,41,10,11052.21109,0,0,0
3,42,10,1096417.244,0,0,0
3,43,10,82709.95861,0,0,0
3,44,10,61112.7735,0,0,0
3,45,10,1083182.503,0,0,0
3,46,10,1061472.905,0,0,0
3,47,10,1069558.75,0,0,0
3,48,10,1031022.054,0,0,0
3,49,10,1035872.118,0,0,0
3,50,10,10579.70579,1,1,0
3,51,10,1086041.626,0,0,0
3,52,10,1062809.229,0,0,0
3,53,10,9022.451134,0,0,1
3,54,10,66101.1838,0,0,0
3,55,10,1049049.533,0,0,0
3,56,10,1062621.115,0,0,0
3,57,10,1077776.005,0,0,0
3,58,10,1082779.895,0,0,0
3,59,10,1072651.986,0,0,0
3,60,10,1071223.227,0,0,0
3,61,10,110968.4849,0,0,0
3,62,10,1127655.815,0,0,0
3,63,10,131134.9766,0,0,0
3,64,10,85774.47353,0,0,0
3,65,10,129464.4634,0,0,0
3,66,10,1087835.621,0,0,0
3,67,10,1170671.698,0,0,0
3,68,10,1191775.613,0,0,0
3,69,10,1162771.334,0,0,0
3,70,10,120762.2045,0,0,0
3,71,10,58068.21761,0,0,0
3,72,10,90019.06925,0,0,0
3,73,10,109215.1739,0,0,0
3,74,10,113054.1477,0,0,0
3,75,10,1124362.937,0,0,0
3,76,10,1131564.464,0,0,0
3,77,10,1095976.021,0,0,0
3,78,10,1119036.968,0,0,0
3,79,10,1105146.206,0,0,0
3,80,10,62861.43408,0,0,0
3,81,10,67944.90594,0,0,0
3,82,10,66806.89437,0,0,0
3,83,10,1141209.897,0,0,0
3,84,10,1190846.561,0,0,0
3,85,10,99784.5686,0,0,0
3,86,10,75728.8418,0,0,0
3,87,10,1142887.956,0,0,0
3,88,10,1098549.286,0,0,0
3,89,10,76390.50415,0,0,0
3,90,10,1152199.561,0,0,0
3,91,10,1141088.002,0,0,0
3,92,10,162518.2484,0,0,0
3,93,10,1164140.419,0,0,0
3,94,10,1195695.087,0,0,0
3,95,10,1186507.144,0,0,0
3,96,10,1170057.166,0,0,0
3,97,10,135793.8274,0,0,0
3,98,10,72928.98808,0,0,0
3,99,10,90657.02753,0,0,0
3,100,10,1089239.637,0,0,0
3,101,10,66974.48295,0,0,0
3,102,10,1052985.748,0,0,0
3,103,10,1088564.316,0,0,0
3,104,10,159042.9828,0,0,0
4,5,10,18482.62057,0,0,0
4,6,10,37883.6892,0,0,0
4,7,10,1064511.396,0,0,0
4,8,10,84535.90157,0,0,0
4,9,10,60829.18291,0,0,0
4,10,10,1079642.936,0,0,0
4,11,10,1133598.688,0,0,0
4,12,10,1126216.181,0,0,0
4,13,10,1082044.734,0,0,0
4,14,10,1100296.786,0,0,0
4,15,10,1078304.1,0,0,0
4,16,10,25891.12213,0,0,0
4,17,10,1108701.881,0,0,0
4,18,10,45687.13789,0,0,0
4,19,10,48078.60921,0,0,0
4,20,10,1084969.074,0,0,0
4,21,10,1089050.393,0,0,0
4,22,10,1090174.413,0,0,0
4,23,10,1110125.583,0,0,0
4,24,10,78952.03468,0,0,0
4,25,10,82266.01849,0,0,0
4,26,10,28831.56197,0,0,0
4,27,10,66485.1606,0,0,0
4,28,10,63402.02828,0,0,0
4,29,10,58293.94612,0,0,0
4,30,10,26934.10379,0,0,0
4,31,10,1089730.257,0,0,0
4,32,10,77594.02601,0,0,0
4,33,10,1095112.978,0,0,0
4,34,10,1104896.46,0,0,0
4,35,10,14733.6784,0,0,0
4,36,10,62747.72331,0,0,0
4,37,10,1110511.027,0,0,0
4,38,10,61728.14883,0,0,0
4,39,10,9780.133897,0,0,0
4,40,10,67603.70075,0,0,0
4,41,10,1076459.224,0,0,0
4,42,10,12406.27487,0,0,0
4,43,10,1090347.662,0,0,0
4,44,10,1109455.339,0,0,0
4,45,10,2178.219685,1,1,1
4,46,10,37363.13796,0,0,0
4,47,10,18761.87895,0,0,0
4,48,10,59126.82482,0,0,0
4,49,10,72437.30129,0,0,0
4,50,10,1076016.778,0,0,0
4,51,10,65745.71559,0,0,0
4,52,10,67233.27935,0,0,0
4,53,10,1091960.319,0,0,0
4,54,10,1109632.738,0,0,0
4,55,10,46170.17059,0,0,0
4,56,10,50840.36843,0,0,0
4,57,10,62790.79439,0,0,0
4,58,10,43326.81433,0,0,0
4,59,10,21000.5633,0,0,0
4,60,10,59541.64001,0,0,0
4,61,10,1162124.018,0,0,0
4,62,10,124205.9497,0,0,0
4,63,10,1133090.196,0,0,0
4,64,10,1167471.107,0,0,0
4,65,10,1211630.529,0,0,0
4,66,10,18706.24315,1,1,1
4,67,10,86660.72931,0,0,0
4,68,10,112713.8506,0,0,0
4,69,10,99001.74069,0,0,0
4,70,10,1200069.461,0,0,0
4,71,10,1103492.61,0,0,0
4,72,10,1139777.519,0,0,0
4,73,10,1190613.282,0,0,0
4,74,10,1194123.995,0,0,0
4,75,10,58299.25142,0,0,0
4,76,10,136813.8103,0,0,0
4,77,10,104226.8536,0,0,0
4,78,10,52361.27804,0,0,0
4,79,10,111637.1782,0,0,0
4,80,10,1134756.036,0,0,0
4,81,10,1149228.514,0,0,0
4,82,10,1147492.243,0,0,0
4,83,10,66716.82842,0,0,0
4,84,10,107920.7602,0,0,0
4,85,10,1179280.542,0,0,0
4,86,10,1122679.112,0,0,0
4,87,10,72814.97147,0,0,0
4,88,10,119512.5603,0,0,0
4,89,10,1136910.891,0,0,0
4,90,10,77309.79055,0,0,0
4,91,10,62137.17918,0,0,0
4,92,10,1174811.165,0,0,0
4,93,10,80129.44996,0,0,0
4,94,10,114156.2071,0,0,0
4,95,10,105582.9815,0,0,0
4,96,10,96642.98928,0,0,0
4,97,10,1214774.286,0,0,0
4,98,10,1155170.718,0,0,0
4,99,10,1131860.737,0,0,0
4,100,10,78975.72696,0,0,0
4,101,10,1115686.475,0,0,0
4,102,10,86028.12615,0,0,0
4,103,10,82290.49829,0,0,0
4,104,10,1182281.735,0,0,0
5,6,10,43314.15422,0,0,0
5,7,10,1055437.315,0,0,0
5,8,10,85058.18888,0,0,0
5,9,10,45636.43105,0,0,0
5,10,10,1062002.228,0,0,0
5,11,10,1119758.633,0,0,0
5,12,10,1112995.351,0,0,0
5,13,10,1063789.962,0,0,0
5,14,10,1084294.44,0,0,0
5,15,10,1069550.377,0,0,0
5,16,10,13128.56598,1,1,1
5,17,10,1097983.459,0,0,0
5,18,10,37573.30009,0,0,0
5,19,10,35316.05306,0,0,0
5,20,10,1071129.02,0,0,0
5,21,10,1070567.773,0,0,0
5,22,10,1071691.792,0,0,0
5,23,10,1092699.215,0,0,0
5,24,10,77776.52911,0,0,0
5,25,10,85759.2223,0,0,0
5,26,10,16069.00582,0,0,0
5,27,10,49847.44823,0,0,0
5,28,10,60885.33402,0,0,0
5,29,10,40653.23839,0,0,0
5,30,10,28477.53104,0,0,0
5,31,10,1072089.549,0,0,0
5,32,10,81087.22981,0,0,0
5,33,10,1086849.016,0,0,0
5,34,10,1091612.965,0,0,0
5,35,10,10323.66305,1,1,1
5,36,10,45072.15592,0,0,0
5,37,10,1092028.406,0,0,0
5,38,10,60787.44689,0,0,0
5,39,10,27211.9719,0,0,0
5,40,10,65334.81817,0,0,0
5,41,10,1070304.279,0,0,0
5,42,10,28903.98808,0,0,0
5,43,10,1074333.483,0,0,0
5,44,10,1091417.468,0,0,0
5,45,10,16304.40088,0,0,0
5,46,10,19722.43024,0,0,0
5,47,10,20436.78617,0,0,0
5,48,10,43655.3066,0,0,0
5,49,10,69929.59553,0,0,0
5,50,10,1065670.316,0,0,0
5,51,10,51891.18709,0,0,0
5,52,10,69261.93109,0,0,0
5,53,10,1080470.094,0,0,0
5,54,10,1091150.117,0,0,0
5,55,10,27687.55003,0,0,0
5,56,10,53710.03125,0,0,0
5,57,10,47217.99216,0,0,0
5,58,10,29657.03866,0,0,0
5,59,10,28278.63451,0,0,0
5,60,10,65274.37055,0,0,0
5,61,10,1143641.398,0,0,0
5,62,10,130061.4517,0,0,0
5,63,10,1120064.005,0,0,0
5,64,10,1155764.044,0,0,0
5,65,10,1200737.104,0,0,0
5,66,10,35667.08426,0,0,0
5,67,10,102803.7878,0,0,0
5,68,10,125469.0996,0,0,0
5,69,10,98532.74342,0,0,0
5,70,10,1188731.596,0,0,0
5,71,10,1102829.538,0,0,0
5,72,10,1137753.559,0,0,0
5,73,10,1178663.694,0,0,0
5,74,10,1182676.35,0,0,0
5,75,10,58202.48608,0,0,0
5,76,10,141821.3012,0,0,0
5,77,10,110770.2085,0,0,0
5,78,10,51786.51749,0,0,0
5,79,10,116248.4217,0,0,0
5,80,10,1126979.891,0,0,0
5,81,10,1134272.345,0,0,0
5,82,10,1132743.12,0,0,0
5,83,10,69173.0795,0,0,0
5,84,10,121085.2805,0,0,0
5,85,10,1169045.948,0,0,0
5,86,10,1118587.859,0,0,0
5,87,10,77594.90992,0,0,0
5,88,10,121111.214,0,0,0
5,89,10,1132620.2,0,0,0
5,90,10,81498.49592,0,0,0
5,91,10,78634.89239,0,0,0
5,92,10,1157983.585,0,0,0
5,93,10,95632.49701,0,0,0
5,94,10,127231.0664,0,0,0
5,95,10,114903.2055,0,0,0
5,96,10,102021.6975,0,0,0
5,97,10,1202356.702,0,0,0
5,98,10,1141747.196,0,0,0
5,99,10,1131479.91,0,0,0
5,100,10,85809.20114,0,0,0
5,101,10,1097225.674,0,0,0
5,102,10,82937.18626,0,0,0
5,103,10,87863.73705,0,0,0
5,104,10,1164675.322,0,0,0
6,7,10,1048619.298,0,0,0
6,8,10,47962.38897,0,0,0
6,9,10,82059.64778,0,0,0
6,10,10,1092861.774,0,0,0
6,11,10,1121106.168,0,0,0
6,12,10,1114587.967,0,0,0
6,13,10,1104036.271,0,0,0
6,14,10,1092663.603,0,0,0
6,15,10,1050762.906,0,0,0
6,16,10,56442.7202,0,0,0
6,17,10,1090566.644,0,0,0
6,18,10,80750.36385,0,0,0
6,19,10,78630.20728,0,0,0
6,20,10,1073910.84,0,0,0
6,21,10,1101391.236,0,0,0
6,22,10,1101777.539,0,0,0
6,23,10,1129153.24,0,0,0
6,24,10,47106.8749,0,0,0
6,25,10,45728.24151,0,0,0
6,26,10,59264.86303,0,0,0
6,27,10,91288.43078,0,0,0
6,28,10,35658.131,0,0,0
6,29,10,73491.70408,0,0,0
6,30,10,16887.60491,1,1,1
6,31,10,1100337.108,0,0,0
6,32,10,42076.56695,0,0,0
6,33,10,1068763.61,0,0,0
6,34,10,1094376.06,0,0,0
6,35,10,33226.07919,0,0,0
6,36,10,86513.13847,0,0,0
6,37,10,1130277.689,0,0,0
6,38,10,27189.86621,0,0,0
6,39,10,43558.71253,0,0,0
6,40,10,34645.79672,0,0,0
6,41,10,1061914.926,0,0,0
6,42,10,45768.24796,0,0,0
6,43,10,1109350.31,0,0,0
6,44,10,1112051.864,0,0,0
6,45,10,37153.82917,0,0,0
6,46,10,54594.94765,0,0,0
6,47,10,22877.36806,0,0,0
6,48,10,55253.8261,0,0,0
6,49,10,43283.22978,0,0,0
6,50,10,1067660.64,0,0,0
6,51,10,93332.16964,0,0,0
6,52,10,30408.08156,0,0,0
6,53,10,1073053.279,0,0,0
6,54,10,1115455.196,0,0,0
6,55,10,54021.3348,0,0,0
6,56,10,12956.67923,1,1,0
6,57,10,86781.09269,0,0,0
6,58,10,70775.31511,0,0,0
6,59,10,16883.12591,0,0,0
6,60,10,23000.48367,0,0,1
6,61,10,1169076.598,0,0,0
6,62,10,89464.34742,0,0,0
6,63,10,1158830.796,0,0,0
6,64,10,1155825.154,0,0,0
6,65,10,1192134.112,0,0,0
6,66,10,28323.58422,0,0,0
6,67,10,120959.801,0,0,0
6,68,10,147012.9222,0,0,0
6,69,10,130458.0079,0,0,0
6,70,10,1180649.535,0,0,0
6,71,10,1069441.619,0,0,0
6,72,10,1103204.006,0,0,0
6,73,10,1176283.702,0,0,0
6,74,10,1177974.082,0,0,0
6,75,10,94444.11541,0,0,0
6,76,10,101285.5778,0,0,0
6,77,10,68496.32163,0,0,0
6,78,10,88028.14682,0,0,0
6,79,10,74867.31934,0,0,0
6,80,10,1105150.546,0,0,0
6,81,10,1137194.193,0,0,0
6,82,10,1135197.107,0,0,0
6,83,10,102499.2494,0,0,0
6,84,10,141462.0083,0,0,0
6,85,10,1163130.63,0,0,0
6,86,10,1086275.091,0,0,0
6,87,10,105465.1931,0,0,0
6,88,10,83995.10129,0,0,0
6,89,10,1105480.774,0,0,0
6,90,10,113297.6739,0,0,0
6,91,10,77679.63572,0,0,0
6,92,10,1194437.61,0,0,0
6,93,10,110714.8643,0,0,0
6,94,10,146357.9454,0,0,0
6,95,10,135279.9333,0,0,0
6,96,10,132675.0662,0,0,0
6,97,10,1197355.927,0,0,0
6,98,10,1131310.614,0,0,0
6,99,10,1096269.505,0,0,0
6,100,10,44234.12468,0,0,0
6,101,10,1118283.001,0,0,0
6,102,10,50083.3916,0,0,0
6,103,10,46709.0037,0,0,0
6,104,10,1200086.366,0,0,0
7,8,10,1042301.83,0,0,0
7,9,10,1068792.372,0,0,0
7,10,10,68958.30724,0,0,0
7,11,10,76153.8379,0,0,0
7,12,10,68670.23254,0,0,0
7,13,10,84379.63064,0,0,0
7,14,10,51173.21805,0,0,0
7,15,10,18833.50538,1,1,1
7,16,10,1064153.46,0,0,0
7,17,10,46886.44432,0,0,0
7,18,10,1088198.821,0,0,0
7,19,10,1078565.721,0,0,0
7,20,10,32725.52779,0,0,0
7,21,10,67833.01393,0,0,0
7,22,10,65679.76831,0,0,0
7,23,10,107802.1644,0,0,0
7,24,10,1033491.525,0,0,0
7,25,10,1056158.548,0,0,0
7,26,10,1067093.9,0,0,0
7,27,10,1078808.411,0,0,0
7,28,10,1017760.222,0,0,0
7,29,10,1052564.161,0,0,0
7,30,10,1043468.717,0,0,0
7,31,10,67806.59453,0,0,0
7,32,10,1053866.397,0,0,0
7,33,10,32341.70026,0,0,0
7,34,10,46460.03181,0,0,0
7,35,10,1052147.281,0,0,0
7,36,10,1074654.317,0,0,0
7,37,10,108096.2598,0,0,0
7,38,10,1029424.968,0,0,0
7,39,10,1073407.04,0,0,0
7,40,10,1024917.956,0,0,0
7,41,10,14866.96458,1,1,0
7,42,10,1074589.366,0,0,0
7,43,10,87388.92204,0,0,0
7,44,10,75091.48361,0,0,0
7,45,10,1062333.176,0,0,0
7,46,10,1047406.051,0,0,0
7,47,10,1048922.933,0,0,0
7,48,10,1020544.809,0,0,0
7,49,10,1021274.604,0,0,0
7,50,10,21881.02657,0,0,0
7,51,10,1080852.15,0,0,0
7,52,10,1044167.17,0,0,0
7,53,10,29373.07932,0,0,0
7,54,10,80085.47242,0,0,0
7,55,10,1037577.235,0,0,0
7,56,10,1041323.138,0,0,0
7,57,10,1072586.529,0,0,0
7,58,10,1071300.502,0,0,0
7,59,10,1051078.471,0,0,0
7,60,10,1051706.249,0,0,0
7,61,10,132116.2176,0,0,0
7,62,10,1111576.838,0,0,0
7,63,10,140653.6738,0,0,0
7,64,10,110230.1994,0,0,0
7,65,10,149815.0916,0,0,0
7,66,10,1066262.105,0,0,0
7,67,10,1150893.251,0,0,0
7,68,10,1176014.642,0,0,0
7,69,10,1147408.981,0,0,0
7,70,10,138477.2011,0,0,0
7,71,10,54605.56751,0,0,0
7,72,10,88820.94845,0,0,0
7,73,10,131534.7325,0,0,0
7,74,10,135498.4065,0,0,0
7,75,10,1111178.268,0,0,0
7,76,10,1117877.622,0,0,0
7,77,10,1082512.949,0,0,0
7,78,10,1104762.3,0,0,0
7,79,10,1091459.363,0,0,0
7,80,10,72839.92286,0,0,0
7,81,10,2404394.84,0,0,0
7,82,10,89055.81444,0,0,0
7,83,10,1123633.467,0,0,0
7,84,10,1172432.156,0,0,0
7,85,10,120654.9536,0,0,0
7,86,10,73175.63257,0,0,0
7,87,10,1128619.804,0,0,0
7,88,10,1086372.067,0,0,0
7,89,10,83227.35612,0,0,0
7,90,10,1135958.884,0,0,0
7,91,10,1120308.312,0,0,0
7,92,10,169827.1005,0,0,0
7,93,10,1142312.541,0,0,0
7,94,10,1177383.879,0,0,0
7,95,10,1167812.015,0,0,0
7,96,10,1153409.244,0,0,0
7,97,10,155602.2946,0,0,0
7,98,10,94904.02549,0,0,0
7,99,10,88103.8183,0,0,0
7,100,10,1068521.349,0,0,0
7,101,10,81322.62005,0,0,0
7,102,10,1041213.47,0,0,0
7,103,10,1068335.46,0,0,0
7,104,10,170097.8073,0,0,1
8,9,10,109538.0933,0,0,0
8,10,10,1110776.942,0,0,0
8,11,10,1098737.875,0,0,0
8,12,10,1090236.898,0,0,0
8,13,10,1122881.755,0,0,0
8,14,10,1087030.075,0,0,0
8,15,10,1027182.488,0,0,0
8,16,10,95707.66999,0,0,0
8,17,10,1063509.728,0,0,0
8,18,10,121395.2067,0,0,0
8,19,10,113324.7763,0,0,0
8,20,10,1068277.312,0,0,0
8,21,10,1105860.131,0,0,0
8,22,10,1107401.41,0,0,0
8,23,10,1147815.257,0,0,0
8,24,10,8810.30521,1,1,0
8,25,10,18657.1118,0,0,0
8,26,10,98648.10983,0,0,0
8,27,10,119409.518,0,0,0
8,28,10,27923.65905,0,0,0
8,29,10,94894.21737,0,0,0
8,30,10,57601.79778,0,0,0
8,31,10,1110065.653,0,0,0
8,32,10,18276.95326,0,0,0
8,33,10,1037474.318,0,0,0
8,34,10,1074519.226,0,0,0
8,35,10,74857.98438,0,0,0
8,36,10,114757.9813,0,0,0
8,37,10,1148621.469,0,0,0
8,38,10,25160.76859,0,0,0
8,39,10,90902.47616,0,0,0
8,40,10,20256.68105,0,0,0
8,41,10,1047548.536,0,0,0
8,42,10,92588.60044,0,0,0
8,43,10,1128584.919,0,0,0
8,44,10,1116219.524,0,0,0
8,45,10,82357.68188,0,0,0
8,46,10,85788.2258,0,0,0
8,47,10,66364.23963,0,0,0
8,48,10,62136.70683,0,0,0
8,49,10,22237.83321,0,0,0
8,50,10,1059458.094,0,0,0
8,51,10,119572.3269,0,0,0
8,52,10,21148.57737,0,0,0
8,53,10,1055359.105,0,0,0
8,54,10,1119063.835,0,0,0
8,55,10,76753.65966,0,0,0
8,56,10,36940.4309,0,0,0
8,57,10,113187.6364,0,0,0
8,58,10,105093.2608,0,0,0
8,59,10,64845.51488,0,0,0
8,60,10,31197.91241,0,0,0
8,61,10,1166075.235,0,0,0
8,62,10,76355.27115,0,0,0
8,63,10,1178972.027,0,0,0
8,64,10,1129289.331,0,0,0
8,65,10,1156881.081,0,0,0
8,66,10,76285.9732,0,0,0
8,67,10,168892.4859,0,0,0
8,68,10,192772.7865,0,0,0
8,69,10,175659.5127,0,0,0
8,70,10,1143536.267,0,0,0
8,71,10,1021479.23,0,0,0
8,72,10,1055241.617,0,0,0
8,73,10,1146313.077,0,0,0
8,74,10,1148003.457,0,0,0
8,75,10,138126.4258,0,0,0
8,76,10,77884.82684,0,0,0
8,77,10,42296.38401,0,0,0
8,78,10,131710.4572,0,0,0
8,79,10,51466.5684,0,0,0
