node_from,node_to,Branch capacity (MW),Branch cost (€),Branch status LF-SCF,Branch status LF-STE,Branch status OL-SSTE
9,13,10,12925.69103,0,0,0
9,19,10,16338.95398,0,0,1
9,27,10,10538.54581,0,0,0
9,29,10,17208.1905,0,0,0
9,36,10,6270.415803,1,0,0
9,43,10,16877.77709,0,0,0
9,51,10,12592.66045,0,0,0
9,57,10,4194.243514,1,1,1
9,58,10,11058.78076,0,0,0
9,201,10,43690.53988,0,0,0
9,202,10,101596.1327,0,0,0
9,203,10,1119953.226,0,0,0
9,204,10,45173.79049,0,0,0
9,205,10,163329.533,0,0,0
10,13,10,17727.48077,0,0,0
10,21,10,15711.7406,0,0,0
10,22,10,15568.14343,0,0,1
10,29,10,13044.14478,1,0,0
10,31,10,12150.83752,1,1,0
10,36,10,19330.97828,0,0,0
10,43,10,15752.41208,0,0,0
10,46,10,22017.99595,0,0,0
10,57,10,17005.95434,0,0,0
10,140,10,22998.55867,0,0,0
10,201,10,28645.05111,0,0,1
10,202,10,94650.33821,0,0,0
10,203,10,1117850.325,0,0,0
10,204,10,34718.10924,0,0,0
10,205,10,152450.7619,0,0,0
11,12,10,4678.577425,1,1,0
11,14,10,29702.4636,0,0,0
11,17,10,22046.03215,0,0,0
11,34,10,15642.63495,0,0,0
11,53,10,25210.51106,0,0,1
11,108,10,16795.3573,1,1,0
11,123,10,14271.59816,0,0,0
11,143,10,11081.27362,0,0,0
11,159,10,16267.57708,0,0,1
11,169,10,16297.14472,0,0,0
11,201,10,54913.2935,0,0,0
11,202,10,50310.968,0,0,0
11,203,10,1097833.308,0,0,0
11,204,10,88545.02575,0,0,0
11,205,10,74791.79374,0,0,0
12,17,10,17367.45473,0,0,1
12,34,10,14009.97268,1,1,0
12,53,10,21403.58323,0,0,0
12,108,10,18063.19771,0,0,0
12,123,10,18352.80146,0,0,0
12,143,10,15759.85105,0,0,0
12,159,10,18176.9596,0,0,0
12,169,10,20851.59837,0,0,0
12,176,10,28284.56505,0,0,0
12,179,10,27464.99391,0,0,0
12,201,10,58212.97457,0,0,0
12,202,10,46861.30796,0,0,0
12,203,10,1093158.041,0,0,1
12,204,10,91040.71033,0,0,0
12,205,10,74337.58654,0,0,0
13,23,10,18439.74365,0,0,0
13,27,10,10883.1611,0,0,0
13,36,10,10986.05645,0,0,0
13,37,10,18290.73556,0,0,1
13,43,10,5838.572437,1,1,0
13,51,10,11874.37592,0,1,0
13,57,10,9687.275402,1,0,1
13,58,10,21398.67501,0,0,0
13,137,10,22593.13697,0,0,0
13,155,10,21959.82163,0,0,0
13,201,10,45058.0201,0,0,0
13,202,10,110466.3058,0,0,0
13,203,10,1130305.228,0,0,0
13,204,10,33759.22133,0,0,0
13,205,10,169047.2839,0,0,0
14,20,10,9476.582287,1,1,0
14,34,10,19707.91259,0,0,0
14,41,10,23467.53546,0,0,0
14,44,10,28528.03417,0,0,0
14,48,10,25137.31551,0,0,1
14,50,10,15365.15119,0,0,0
14,53,10,26637.98737,0,0,0
14,66,10,25384.76608,0,0,0
14,123,10,24465.5689,0,0,0
14,193,10,15476.07228,1,0,0
14,201,10,29437.56424,0,1,1
14,202,10,54747.6211,0,0,0
14,203,10,1092618.089,0,0,0
14,204,10,64861.4255,0,0,0
14,205,10,104494.2573,0,0,0
15,24,10,11541.82685,1,1,1
15,28,10,12156.49776,0,0,0
15,33,10,14489.60235,0,0,0
15,38,10,15652.68395,0,0,0
15,40,10,9143.428632,0,0,0
15,41,10,13385.66141,0,0,0
15,49,10,4608.51516,0,0,0
15,52,10,18202.44672,0,0,0
15,53,10,14434.43434,1,1,0
15,201,10,65842.13813,0,0,0
15,202,10,18343.04721,0,0,0
15,203,10,1061692.119,0,0,0
15,204,10,99893.31302,0,0,0
15,205,10,93549.37982,0,0,0
16,19,10,17983.37906,0,0,0
16,26,10,2408.099535,1,1,0
16,35,10,21163.45815,0,0,0
16,36,10,20690.67238,0,0,1
16,39,10,18253.17126,0,0,0
16,42,10,16182.19902,0,0,1
16,45,10,16043.12849,0,0,0
16,46,10,15961.89941,1,1,0
16,57,10,20032.05713,0,0,0
16,58,10,11759.708,0,0,0
16,201,10,54713.85079,0,0,0
16,202,10,95065.1052,0,0,0
16,203,10,1106550.716,0,0,0
16,204,10,62408.7343,0,0,0
16,205,10,167180.0699,0,0,0
17,33,10,13984.52542,1,1,0
17,34,10,19906.49259,0,0,0
17,41,10,27037.74891,0,0,1
17,53,10,16258.68792,0,0,0
17,77,10,25441.23414,0,0,0
17,108,10,27606.2086,0,0,0
17,145,10,20328.53867,0,0,0
17,176,10,26913.76386,0,0,0
17,179,10,13784.13702,1,1,0
17,195,10,18623.89261,0,0,0
17,201,10,67654.61053,0,0,0
17,202,10,31729.00632,0,0,0
17,203,10,1078382.151,0,0,0
17,204,10,103140.8069,0,0,0
17,205,10,71910.06991,0,0,0
18,19,10,10896.58283,0,1,0
18,26,10,23001.47499,0,0,0
18,27,10,21738.74101,0,0,0
18,51,10,20159.47416,0,0,1
18,58,10,18179.5557,0,0,0
18,101,10,13782.93016,0,0,0
18,149,10,16817.68508,1,0,0
18,155,10,22814.50374,0,0,0
18,160,10,17449.63615,0,1,0
18,199,10,22761.91394,0,0,0
18,201,10,70112.43307,0,0,0
18,202,10,119715.3914,0,0,0
18,203,10,1129790.132,0,0,1
18,204,10,64386.09702,1,0,0
18,205,10,188502.0871,0,0,0
19,26,10,16737.63556,0,0,0
19,27,10,11871.34226,0,0,0
19,36,10,13022.72954,0,0,0
19,51,10,11641.51185,1,0,0
19,57,10,14771.55815,0,0,0
19,58,10,8168.561963,1,1,0
19,92,10,15822.13683,0,0,1
19,101,10,23750.09531,0,0,0
19,137,10,25138.20747,0,0,0
19,155,10,21444.69119,0,0,0
19,201,10,59438.91901,0,0,0
19,202,10,112421.5079,0,0,0
19,203,10,1122532.663,0,0,0
19,204,10,55628.51977,0,0,0
19,205,10,178951.4911,0,0,0
20,28,10,26520.69401,0,0,0
20,34,10,18641.75952,0,0,0
20,38,10,31130.74548,0,0,0
20,41,10,15817.18656,0,0,0
20,48,10,19903.75162,0,0,0
20,49,10,29817.4522,0,0,0
20,50,10,5918.035694,1,1,0
20,53,10,20901.97379,0,0,0
20,123,10,31948.50865,0,0,0
20,193,10,24648.37719,0,0,0
20,201,10,37138.80735,0,0,0
20,202,10,47066.64219,0,0,0
20,203,10,1083517.285,0,0,0
20,204,10,71063.58375,0,0,0
20,205,10,106032.6492,0,0,0
21,22,10,1062.927495,0,1,0
21,29,10,18249.47909,0,1,0
21,31,10,4233.459158,1,0,1
21,44,10,12768.84402,0,0,0
21,54,10,11117.66975,0,0,0
21,55,10,24482.16565,0,0,0
21,91,10,23859.42655,0,0,0
21,140,10,19542.08086,0,0,0
21,182,10,25814.47013,0,0,0
21,201,10,15361.66744,1,0,1
21,202,10,82029.12655,0,0,0
21,203,10,1111049.783,0,0,0
21,204,10,36225.75889,0,0,0
21,205,10,138003.919,0,0,0
22,29,10,19312.40659,0,0,0
22,31,10,4527.117192,0,0,0
22,44,10,12127.0265,0,0,0
22,46,10,28347.9773,0,0,0
22,54,10,10511.05712,0,1,0
22,55,10,24980.28484,1,0,0
22,91,10,23600.17387,0,0,0
22,140,10,18553.30607,0,0,0
22,182,10,25555.21745,0,0,1
22,201,10,14298.73994,1,0,0
22,202,10,83092.05405,0,0,0
22,203,10,1112112.711,0,0,0
22,204,10,35162.83139,0,0,0
22,205,10,137685.5537,0,0,0
23,37,10,2406.517417,1,1,0
23,43,10,16943.49657,0,0,0
23,67,10,15819.11955,0,1,0
23,83,10,19083.27996,0,0,0
23,87,10,11108.40072,0,0,0
23,93,10,19016.80862,0,0,0
23,109,10,12909.21387,1,0,0
23,114,10,15411.37821,0,0,0
23,137,10,18846.79228,0,0,0
23,181,10,16927.55965,0,0,0
23,201,10,52915.17482,0,0,0
23,202,10,125432.2504,0,0,1
23,203,10,1146906.361,0,0,0
23,204,10,29085.59823,0,0,1
23,205,10,177515.6354,0,0,0
24,25,10,14218.74333,0,0,0
24,28,10,19068.33457,0,0,0
24,32,10,12035.74109,0,0,0
24,33,10,15989.5948,0,0,0
24,38,10,19707.21991,0,0,0
24,40,10,12875.33303,0,0,0
24,49,10,11263.15196,0,0,0
24,52,10,14259.49965,0,0,0
24,195,10,16969.00146,0,0,0
24,201,10,77372.98531,0,0,0
24,202,10,6801.220359,1,1,1
24,203,10,1050279.904,0,0,0
24,204,10,111228.6653,0,0,0
24,205,10,93069.4224,0,0,0
25,32,10,4568.870691,0,0,0
25,40,10,22717.44901,0,0,0
25,49,10,23525.8451,0,0,0
25,52,10,17368.45143,0,0,0
25,60,10,22804.92293,0,0,1
25,71,10,19898.4581,1,1,0
25,118,10,14636.23246,0,0,1
25,121,10,12980.07753,0,0,0
25,151,10,24602.69535,0,0,0
25,201,10,89589.56222,0,0,0
25,202,10,10310.67324,1,1,0
25,203,10,1037865.63,0,0,0
25,204,10,123600.7163,0,0,0
25,205,10,96335.01317,0,0,0
26,27,10,21665.14452,0,0,0
26,29,10,23011.61329,0,0,0
26,36,10,18282.57285,0,0,0
26,39,10,19327.67632,0,0,0
26,42,10,17625.52836,0,0,0
26,45,10,18451.22803,0,0,0
26,46,10,18139.39182,0,0,0
26,51,10,22713.85309,0,0,0
26,57,10,19884.6392,0,0,0
26,58,10,9385.047579,1,1,1
26,201,10,55542.6672,0,0,0
26,202,10,97340.14417,0,0,0
26,203,10,1108958.816,0,0,0
26,204,10,61263.80034,0,0,0
26,205,10,168584.7413,0,0,0
27,36,10,4268.130008,1,1,1
27,37,10,23766.61372,0,0,0
27,43,10,16224.72452,0,0,0
27,51,10,2215.482153,1,1,1
27,57,10,6593.153952,0,0,0
27,58,10,13566.71642,0,0,0
27,67,10,25912.84658,0,0,0
27,92,10,22354.75767,0,0,0
27,137,10,19807.27951,0,0,0
27,155,10,17307.33927,0,0,0
27,201,10,50759.02519,0,0,0
27,202,10,111543.8325,0,0,0
27,203,10,1126718.268,0,0,0
27,204,10,43757.17751,0,0,0
27,205,10,173631.0091,0,0,0
28,32,10,25278.32071,0,0,0
28,38,10,6667.507047,1,1,0
28,40,10,7497.854164,0,1,0
28,41,10,13411.32031,0,0,0
28,49,10,8275.386499,0,0,0
28,50,10,20602.65831,0,0,1
28,52,10,14973.81306,0,0,0
28,53,10,21474.04886,0,0,0
28,56,10,16066.63702,0,0,0
28,60,10,17779.69327,0,0,0
28,201,10,59742.37082,0,0,0
28,202,10,25667.63226,0,0,1
28,203,10,1057662.793,0,0,0
28,204,10,93761.31044,0,0,0
28,205,10,104804.1715,0,0,0
29,31,10,16803.63636,0,0,0
29,35,10,25104.28237,0,0,0
29,36,10,23478.6063,0,0,0
29,43,10,27953.05881,0,0,0
29,45,10,28627.19348,0,0,0
29,46,10,10755.43573,1,1,0
29,51,10,29188.23849,0,0,0
29,55,10,14803.80516,0,0,0
29,57,10,21402.43401,0,0,0
29,58,10,23514.99772,0,0,0
29,201,10,33259.51532,0,0,0
29,202,10,85151.92541,0,0,1
29,203,10,1106719.895,0,0,0
29,204,10,45418.97187,0,0,0
29,205,10,148833.1059,0,0,0
30,35,10,17464.82872,0,0,0
30,45,10,24656.5329,0,0,0
30,46,10,28917.73475,0,0,1
30,47,10,8334.600471,0,0,0
30,48,10,21572.90902,0,0,0
30,55,10,22570.70324,0,0,1
30,56,10,26419.18514,0,0,0
30,59,10,5115.40987,1,0,0
30,107,10,19206.6049,0,0,0
30,168,10,28523.36679,0,0,0
30,201,10,57473.87744,0,0,0
30,202,10,59690.72208,0,0,0
30,203,10,1070724.89,0,0,0
30,204,10,81443.96714,0,0,0
30,205,10,137864.189,0,0,0
31,43,10,26280.74761,0,0,0
31,44,10,15525.1522,0,0,0
31,46,10,26702.12964,0,0,0
31,54,10,13313.96079,0,0,1
31,55,10,24097.69096,0,0,0
31,57,10,28258.58511,0,0,0
31,91,10,26237.06217,0,0,0
31,140,10,18965.48854,0,0,0
31,182,10,28192.10575,0,0,0
31,201,10,18222.05563,0,1,0
31,202,10,86262.58571,0,0,0
31,203,10,1115283.242,0,0,0
31,204,10,35343.69143,0,0,0
31,205,10,140897.2017,0,0,0
32,38,10,22348.10825,0,0,0
32,40,10,18148.57832,0,0,0
32,49,10,20986.26318,0,0,0
32,52,10,12799.58074,1,1,0
32,60,10,20150.23949,0,0,0
32,71,10,24467.3288,0,0,0
32,118,10,19066.27684,0,0,0
32,121,10,11707.06375,0,0,0
32,195,10,25074.97216,0,0,0
32,201,10,85020.69153,0,0,0
32,202,10,10340.62918,0,0,1
32,203,10,1040687.997,0,0,0
32,204,10,119039.6311,0,0,0
32,205,10,98571.91953,0,0,1
33,34,10,28249.89268,0,0,1
33,40,10,23433.7415,0,0,0
33,41,10,24470.52743,0,0,0
33,49,10,18618.96113,0,0,0
33,53,10,17604.55907,0,0,0
33,145,10,19293.54823,0,0,0
33,151,10,18975.57894,0,0,0
33,179,10,19904.48443,0,0,0
33,195,10,8382.565215,1,0,0
33,201,10,72909.1624,0,0,0
33,202,10,17744.4809,0,1,0
33,203,10,1064697.395,0,0,0
33,204,10,106902.8904,0,0,0
33,205,10,79059.77747,0,0,0
34,41,10,17304.90688,0,0,0
34,49,10,29879.79528,0,0,0
34,50,10,19360.39376,0,0,0
34,53,10,11208.17774,1,1,1
34,108,10,32073.17039,0,0,0
34,123,10,20719.33041,0,0,0
34,143,10,24179.09792,0,0,0
34,159,10,31910.21203,0,0,0
34,169,10,29749.85459,0,0,0
34,193,10,29359.65684,0,0,0
34,201,10,47748.11793,0,0,0
34,202,10,42062.37562,0,0,0
34,203,10,1086685.629,0,0,0
34,204,10,83913.07891,0,0,0
34,205,10,88347.55921,0,0,0
35,39,10,16137.75795,0,0,0
35,42,10,20136.94073,0,0,0
35,45,10,10100.71693,0,0,0
35,46,10,14348.84664,0,0,0
35,47,10,9130.228245,0,1,0
35,48,10,29144.30131,0,0,0
35,55,10,17314.17372,1,1,0
35,59,10,13708.85197,0,0,0
35,107,10,21710.19918,0,0,0
35,168,10,25033.02607,0,0,0
35,201,10,51038.94574,0,0,0
35,202,10,75622.36576,0,0,1
35,203,10,1086991.621,0,0,1
35,204,10,70523.25425,0,0,0
35,205,10,150076.2462,0,0,0
36,37,10,28021.29568,0,0,0
36,43,10,15838.44199,0,0,0
36,46,10,27647.12164,0,0,0
36,51,10,6483.612161,0,0,0
36,57,10,2325.023943,0,1,0
36,58,10,11011.52627,0,0,0
36,67,10,30180.97659,0,0,0
36,92,10,25840.53368,0,0,0
36,137,10,24075.40951,0,0,0
36,155,10,21575.46928,0,0,0
36,201,10,47976.02939,0,0,0
36,202,10,107866.5485,0,0,0
36,203,10,1124428.494,0,0,0
36,204,10,44134.45539,0,0,0
36,205,10,169560.0098,0,0,0
37,43,10,15077.78356,0,0,0
37,67,10,18225.63697,0,0,0
37,83,10,18416.53638,0,0,0
37,87,10,11756.02586,0,0,0
37,93,10,16610.29121,0,0,0
37,109,10,14334.64965,0,0,0
37,114,10,13004.86079,1,1,0
37,137,10,21215.85896,0,0,0
37,165,10,21770.97471,0,0,0
37,181,10,18617.97517,0,0,0
37,201,10,50508.6574,0,0,0
37,202,10,123566.5374,0,0,0
37,203,10,1144808.144,0,0,0
37,204,10,26679.08081,0,0,1
37,205,10,176432.8058,0,0,0
38,40,10,6831.886882,1,0,0
38,41,10,20078.82736,0,0,0
38,49,10,11085.48997,0,0,0
38,50,10,27270.16536,0,0,0
38,52,10,11076.6325,0,0,0
38,53,10,27281.34074,0,0,0
38,56,10,10271.12199,0,1,0
38,60,10,11112.18622,0,0,0
38,121,10,25706.21604,0,0,1
38,201,10,65152.18546,0,0,0
38,202,10,24820.98687,0,0,0
38,203,10,1052386.54,0,0,0
38,204,10,97931.34736,0,0,0
38,205,10,107264.3357,0,0,0
39,42,10,4360.0841,1,1,0
39,45,10,6587.902689,0,0,0
39,46,10,23590.96627,0,0,0
39,47,10,23014.54874,0,0,0
39,55,10,31674.8583,0,0,0
39,58,10,27778.87752,0,0,0
39,59,10,25587.45743,0,0,0
39,78,10,16992.48806,0,0,1
39,107,10,22795.68646,0,0,0
39,168,10,20000.3256,0,0,1
39,201,10,64403.14846,0,0,0
39,202,10,88721.87973,0,0,0
39,203,10,1092861.42,0,0,0
39,204,10,77251.93594,0,0,0
39,205,10,164774.3796,0,0,0
40,41,10,18920.28827,0,0,0
40,49,10,4814.780373,1,1,1
40,50,10,27825.69938,0,0,0
40,52,10,10195.56751,0,0,0
40,53,10,23486.39792,0,0,0
40,56,10,17103.00888,0,0,0
40,60,10,14527.2869,0,0,0
40,121,10,25619.15336,0,0,0
40,195,10,28222.61872,0,0,0
40,201,10,67240.22498,0,0,0
40,202,10,19676.55339,0,0,1
40,203,10,1053685.24,0,0,0
40,204,10,101259.1646,0,0,0
40,205,10,100689.3078,0,0,0
41,48,10,27868.56384,0,0,0
41,49,10,15296.00449,0,0,0
41,50,10,11332.85769,0,0,0
41,52,10,26737.49253,0,0,0
41,53,10,10779.06098,0,0,0
41,56,10,29128.44595,0,0,0
41,60,10,31191.01358,0,0,0
41,123,10,36617.93965,0,0,0
41,195,10,31568.00987,0,0,0
41,201,10,52794.65629,0,0,0
41,202,10,31728.70862,0,0,0
41,203,10,1070227.165,0,0,0
41,204,10,86507.65161,0,0,0
41,205,10,98492.47711,0,0,0
42,45,10,10179.46325,0,0,1
42,46,10,26103.4531,0,0,0
42,47,10,26429.39383,0,0,0
42,55,10,33908.12476,0,0,0
42,57,10,36214.25615,0,0,0
42,58,10,27010.57594,0,0,0
42,59,10,29081.22646,0,0,0
42,78,10,16085.32298,1,1,0
42,107,10,26707.98233,0,0,0
42,168,10,23730.04115,0,0,0
42,201,10,67200.69665,0,0,0
42,202,10,91708.24377,0,0,0
42,203,10,1096773.716,0,0,0
42,204,10,78439.51097,0,0,0
42,205,10,168492.6881,0,0,0
43,51,10,16784.0793,0,0,0
43,57,10,14288.82953,0,0,0
43,58,10,25492.10862,0,0,0
43,67,10,27320.63072,0,0,1
43,87,10,26308.66446,0,0,0
43,93,10,23799.46015,0,0,0
43,114,10,22027.68426,0,0,0
43,137,10,27475.13001,0,0,0
43,140,10,24536.60461,0,1,0
43,155,10,27798.39407,0,0,0
43,201,10,104774.9834,0,0,0
43,202,10,108488.7539,0,0,0
43,203,10,1132262.172,0,0,0
43,204,10,28296.0134,1,0,1
43,205,10,165503.6799,0,0,0
44,48,10,33748.97209,1,0,0
44,54,10,4471.896633,0,0,0
44,55,10,33458.50714,0,1,0
44,66,10,29093.67794,0,0,0
44,91,10,14417.69248,0,0,1
44,140,10,20354.78618,0,0,0
44,182,10,14885.52803,0,0,0
44,193,10,23366.18922,0,0,1
44,201,10,3099.973706,1,1,0
44,202,10,81336.02486,0,0,0
44,203,10,1113560.07,0,0,0
44,204,10,36688.08572,0,0,0
44,205,10,127095.012,0,0,0
45,46,10,17871.75774,0,0,0
45,47,10,17337.56845,0,0,0
45,48,10,39245.01824,0,0,0
45,55,10,26025.55002,0,0,0
45,57,10,36075.18562,0,0,0
45,58,10,27802.83649,0,0,0
45,59,10,21334.631,0,0,0
45,78,10,23580.39074,0,0,0
45,107,10,22021.4256,0,0,0
45,168,10,22412.07822,0,0,0
45,201,10,59048.24847,0,0,0
45,202,10,82133.97704,0,0,0
45,203,10,1090778.364,0,0,0
45,204,10,71670.97261,0,0,0
45,205,10,159708.0301,0,0,0
46,47,10,21980.00466,0,0,0
46,48,10,28935.19942,0,0,0
46,51,10,32961.74558,0,0,0
46,54,10,38859.03442,0,0,0
46,55,10,10683.93059,0,0,0
46,57,10,25669.60141,0,0,0
46,58,10,24498.04136,0,0,0
46,59,10,27224.08994,0,0,0
46,107,10,35326.63622,0,0,0
46,168,10,39381.87271,0,0,0
46,201,10,41525.66513,0,0,0
46,202,10,82352.87289,0,0,0
46,203,10,1098477.868,0,0,0
46,204,10,56174.40761,0,0,0
46,205,10,151218.1705,0,0,0
47,48,10,25252.37786,0,0,0
47,50,10,40836.29134,0,0,0
47,55,10,20273.14915,0,0,0
47,56,10,34108.8813,0,0,0
47,58,10,41943.74911,0,0,0
47,59,10,5244.085274,0,1,1
47,60,10,45197.52098,0,0,0
47,78,10,40007.0368,0,0,0
47,107,10,16631.63183,0,0,0
47,168,10,25271.19337,1,0,0
47,201,10,53844.21783,0,0,1
47,202,10,66492.13752,0,0,0
47,203,10,1078092.101,0,0,0
47,204,10,77890.44232,0,0,0
47,205,10,144597.1316,0,0,0
48,49,10,36417.72859,0,0,0
48,50,10,18858.93468,0,0,0
48,53,10,37058.58981,0,0,0
48,54,10,38220.86872,0,0,0
48,55,10,18491.62866,0,0,0
48,56,10,30716.81351,0,0,0
48,59,10,25881.36456,0,0,0
48,107,10,40565.33453,0,0,0
48,193,10,37301.62955,0,0,0
48,201,10,36848.94579,0,0,0
48,202,10,53809.97435,0,0,0
48,203,10,1082649.22,0,0,0
48,204,10,66189.29044,0,0,0
48,205,10,122818.2622,0,0,0
49,50,10,25927.04986,0,0,0
49,52,10,13593.93156,0,0,0
49,53,10,18671.61755,0,0,0
49,56,10,21356.61197,0,0,1
49,60,10,18619.52594,0,0,0
49,121,10,28180.76033,0,0,0
49,151,10,33669.47326,0,0,0
49,179,10,35854.20791,0,0,0
49,195,10,24991.70353,0,0,0
49,201,10,66956.25955,0,0,0
49,202,10,17392.24576,1,1,0
49,203,10,1057083.604,0,0,0
49,204,10,100881.036,0,0,0
49,205,10,96528.78499,0,0,0
50,52,10,35576.47137,0,0,0
50,53,10,19349.56202,0,0,0
50,55,10,37350.56334,0,0,0
50,56,10,29846.02747,0,0,0
50,59,10,40855.82239,0,0,0
50,60,10,36806.39167,0,0,0
50,66,10,40099.06448,0,0,0
50,123,10,35216.34643,0,0,0
50,193,10,30109.56395,0,0,0
50,201,10,41461.7986,0,0,0
50,202,10,42712.40707,0,0,0
50,203,10,1078067.602,0,0,0
50,204,10,76328.41966,0,0,0
50,205,10,104750.4909,0,0,0
51,57,10,8398.416937,0,0,0
51,58,10,15156.2914,0,0,0
51,67,10,25440.3499,0,0,0
51,92,10,20139.27552,0,0,0
51,101,10,29464.51351,0,0,0
51,109,10,29900.76259,0,0,0
51,137,10,18021.21992,0,0,0
51,155,10,15091.85712,0,0,0
51,160,10,30781.47077,0,0,0
51,165,10,29577.91672,0,0,0
51,201,10,52632.43563,0,0,0
51,202,10,113759.3146,0,0,0
51,203,10,1128933.75,0,0,0
51,204,10,45080.0927,0,0,0
51,205,10,175633.4028,0,0,0
52,53,10,32265.54911,0,0,0
52,56,10,17368.03674,0,0,0
52,60,10,7350.658748,1,1,0
52,71,10,37266.90953,0,0,0
52,118,10,28169.78109,0,0,0
52,121,10,15998.61896,0,0,1
52,145,10,44476.96588,0,0,0
52,151,10,36084.60558,0,0,0
52,195,10,30536.60504,0,0,0
52,201,10,74716.18388,0,0,0
52,202,10,19197.90147,0,0,1
52,203,10,1043489.672,0,0,0
52,204,10,108735.1235,0,0,0
52,205,10,106637.026,0,0,0
53,56,10,37540.68588,0,0,0
53,60,10,37291.14349,0,0,0
53,108,10,36615.18407,0,0,0
53,123,10,31927.50815,0,0,0
53,143,10,33320.14931,0,0,0
53,145,10,34763.27046,0,0,0
53,151,10,35666.2198,0,0,0
53,179,10,30042.82494,0,0,0
53,195,10,25073.20607,0,0,0
